weekday,time,lat,lon,d_i,death,injury
5,20,60,50,0,0,0
5,20,45,54,0,0,0
1,8,43,58,0,0,0
5,21,64,59,1,0,1
5,21,84,57,0,0,0
1,9,28,53,0,0,0
5,6,59,48,0,0,0
5,6,64,52,0,0,0
0,10,51,45,1,0,2
5,8,88,64,0,0,0
5,9,75,56,0,0,0
3,17,47,61,0,0,0
4,10,50,62,0,0,0
0,14,69,54,0,0,0
4,12,64,52,0,0,0
4,12,50,79,0,0,0
4,13,40,61,0,0,0
3,2,60,46,0,0,0
0,17,48,47,0,0,0
4,15,51,63,0,0,0
0,18,68,74,0,0,0
4,15,60,60,1,0,1
0,18,64,51,0,0,0
4,16,79,61,0,0,0
2,14,93,78,0,0,0
0,7,76,56,0,0,0
4,20,54,76,0,0,0
0,13,58,71,0,0,0
0,8,80,59,1,0,2
4,21,55,94,0,0,0
4,21,28,90,0,0,0
4,22,61,54,0,0,0
4,22,46,80,0,0,0
0,9,28,52,1,0,1
0,9,42,65,0,0,0
4,2,38,43,0,0,0
4,2,63,60,0,0,0
4,2,87,65,0,0,0
2,17,69,51,0,0,0
6,10,57,65,0,0,0
4,6,34,56,0,0,0
4,6,48,84,0,0,0
4,7,62,95,1,0,2
6,12,67,79,0,0,0
4,8,72,55,0,0,0
4,8,44,46,1,0,1
6,13,44,66,1,0,1
4,9,59,50,0,0,0
4,9,79,73,0,0,0
6,14,27,55,1,0,2
3,10,69,54,0,0,0
3,10,46,70,0,0,0
6,15,46,53,0,0,0
3,12,74,53,0,0,0
0,20,26,62,0,0,0
6,16,35,65,0,0,0
6,16,55,83,1,0,1
3,13,41,87,0,0,0
3,13,64,53,0,0,0
3,13,63,67,0,0,0
3,13,30,52,0,0,0
6,16,64,51,0,0,0
3,14,48,89,0,0,0
3,14,53,94,0,0,0
0,22,63,76,0,0,0
6,17,47,52,1,0,1
3,15,82,57,1,0,1
3,15,30,28,0,0,0
3,15,61,86,0,0,0
3,16,83,66,0,0,0
6,18,81,71,0,0,0
3,3,57,61,0,0,0
3,16,41,61,0,0,0
3,17,40,61,0,0,0
3,17,61,50,0,0,0
3,17,43,92,0,0,0
3,17,63,74,0,0,0
3,17,65,66,0,0,0
1,11,64,49,0,0,0
6,20,82,77,0,0,0
6,20,87,59,1,0,2
3,18,65,58,1,0,1
3,18,62,70,0,0,0
3,18,89,67,0,0,0
3,18,62,46,0,0,0
6,22,60,73,0,0,0
3,19,27,82,0,0,0
6,23,58,60,0,0,0
3,20,89,70,1,0,3
3,20,72,56,0,0,0
5,10,41,86,0,0,0
3,8,24,53,0,0,0
3,8,88,67,0,0,0
3,8,44,62,0,0,0
6,17,71,56,1,0,1
3,8,32,64,0,0,0
5,12,65,48,0,0,0
3,9,33,43,0,0,0
5,13,82,70,0,0,0
5,13,93,68,0,0,0
5,13,58,49,0,0,0
2,10,61,47,0,0,0
2,10,25,50,0,0,0
2,10,62,50,1,0,1
6,2,55,47,0,0,0
5,14,62,70,0,0,0
2,12,54,58,0,0,0
2,12,45,54,0,0,0
2,12,33,51,0,0,0
6,2,77,80,1,0,1
6,2,61,50,0,0,0
6,3,39,44,0,0,0
5,15,52,83,0,0,0
5,15,28,56,1,0,1
6,7,88,76,0,0,0
5,15,46,52,0,0,0
5,15,61,45,0,0,0
5,15,85,67,0,0,0
1,9,64,49,0,0,0
5,16,46,68,0,0,0
5,16,43,58,0,0,0
2,15,62,49,0,0,0
2,15,35,58,0,0,0
6,9,50,49,0,0,0
6,9,48,71,0,0,0
5,16,38,43,0,0,0
5,16,80,59,0,0,0
5,16,80,72,0,0,0
5,16,73,53,1,0,1
5,17,12,3,0,0,0
5,17,59,49,0,0,0
5,17,64,52,0,0,0
2,17,33,54,0,0,0
2,17,63,59,0,0,0
5,18,48,77,0,0,0
2,18,62,46,0,0,0
2,18,51,45,1,0,1
2,18,50,76,0,0,0
5,12,51,78,0,0,0
5,19,82,70,1,0,1
2,19,46,68,0,0,0
0,8,18,15,0,0,0
5,20,86,70,0,0,0
2,19,80,63,0,0,0
2,19,67,53,0,0,0
5,22,44,62,1,0,1
2,20,59,45,0,0,0
2,20,65,50,0,0,0
5,23,53,67,0,0,0
2,21,52,78,0,0,0
2,21,61,50,1,0,1
0,16,32,41,0,0,0
5,5,60,49,0,0,0
2,22,26,87,0,0,0
5,8,62,59,0,0,0
5,8,48,49,0,0,0
2,2,27,52,0,0,0
2,2,63,46,0,0,0
0,17,77,54,0,0,0
4,10,30,23,0,0,0
4,10,48,86,1,0,1
2,6,40,63,0,0,0
2,6,79,77,0,0,0
4,11,51,58,0,0,0
4,11,32,48,0,0,0
2,8,56,88,0,0,0
2,8,58,71,0,0,0
2,8,63,49,0,0,0
5,22,47,80,0,0,0
4,13,27,54,0,0,0
2,9,67,55,0,0,0
2,9,75,54,1,0,1
2,9,49,49,0,0,0
2,9,50,53,0,0,0
5,22,19,22,0,0,0
5,22,45,62,0,0,0
4,13,28,64,0,0,0
4,13,53,83,0,0,0
4,13,94,72,0,0,0
4,13,64,48,0,0,0
1,0,48,46,0,0,0
4,14,64,82,0,0,0
4,15,32,40,0,0,0
1,12,44,82,0,0,0
4,16,63,48,0,0,0
1,12,55,61,0,0,0
1,12,62,47,0,0,0
4,16,63,76,0,0,0
4,16,76,61,0,0,0
4,17,80,71,0,0,0
1,14,57,71,1,0,1
1,14,61,55,0,0,0
1,14,84,56,0,0,0
1,14,29,52,0,0,0
4,10,80,72,0,0,0
4,10,49,48,0,0,0
4,17,70,51,1,0,1
4,17,29,90,0,0,0
4,17,59,46,0,0,0
4,17,46,55,1,0,1
4,17,83,74,0,0,0
4,18,77,66,0,0,0
4,18,48,50,0,0,0
1,15,45,47,0,0,0
1,15,62,48,1,0,1
1,16,48,46,0,0,0
4,19,53,76,0,0,0
1,17,87,65,0,0,0
4,20,18,24,0,0,0
1,18,96,73,1,0,1
1,18,75,54,0,0,0
6,12,60,73,0,0,0
4,21,26,47,0,0,0
1,18,86,67,0,0,0
4,23,64,52,0,0,0
1,19,40,54,0,0,0
1,19,63,50,0,0,0
4,13,79,72,0,0,0
4,6,65,52,0,0,0
4,6,51,80,0,0,0
1,20,64,83,0,0,0
1,20,45,65,1,0,1
1,20,46,53,1,0,1
1,20,50,65,1,0,1
4,16,56,89,1,0,1
4,16,22,48,0,0,0
4,7,60,96,0,0,0
4,7,59,60,0,0,0
4,7,46,86,0,0,0
4,8,93,64,0,0,0
1,22,50,64,0,0,0
4,18,85,63,0,0,0
4,18,48,48,0,0,0
3,0,26,82,1,0,2
1,8,59,95,0,0,0
1,8,87,60,0,0,0
4,19,85,69,0,0,0
4,19,64,46,0,0,0
3,11,46,50,0,0,0
3,11,47,75,0,0,0
3,11,60,87,0,0,0
3,11,55,62,1,0,1
4,16,50,81,0,0,0
3,11,54,76,0,0,0
3,11,79,74,0,0,0
3,12,32,17,1,0,1
3,13,58,44,0,0,0
3,13,62,48,0,0,0
0,10,68,48,0,0,0
0,10,53,44,0,0,0
3,13,66,60,1,0,2
0,21,54,50,0,0,0
0,11,32,52,0,0,0
0,11,63,66,0,0,0
0,11,59,83,0,0,0
4,2,34,22,0,0,0
3,14,54,48,0,0,0
3,14,56,46,0,0,0
3,14,72,52,0,0,0
3,14,34,54,0,0,0
3,14,72,50,0,0,0
4,3,45,54,1,0,1
4,3,63,71,1,0,3
4,3,33,52,0,0,0
3,14,26,90,0,0,0
3,14,35,58,0,0,0
3,15,84,58,0,0,0
0,12,32,47,1,0,2
0,12,83,57,0,0,0
3,16,54,48,0,0,0
3,16,61,49,1,0,1
0,13,62,61,0,0,0
3,16,41,87,0,0,0
0,14,54,46,0,0,0
3,17,53,53,0,0,0
0,14,64,56,1,0,2
3,10,72,52,0,0,0
3,11,48,46,0,0,0
0,15,27,55,1,0,2
3,18,61,48,0,0,0
3,18,64,51,0,0,0
0,16,46,46,0,0,0
0,16,50,77,0,0,0
3,19,64,50,0,0,0
0,16,45,92,0,0,0
3,20,45,80,0,0,0
3,20,25,30,0,0,0
3,20,12,17,1,0,1
0,17,31,58,0,0,0
0,17,52,83,0,0,0
0,17,42,80,0,0,0
3,21,64,87,0,0,0
0,18,45,64,1,0,1
0,18,57,53,0,0,0
3,15,55,45,0,0,0
3,15,83,57,1,0,1
3,22,42,53,0,0,0
3,22,31,51,0,0,0
3,22,50,48,0,0,0
3,23,53,55,1,0,1
3,23,48,54,1,0,1
3,23,62,52,0,0,0
0,19,82,56,0,0,0
3,16,63,47,0,0,0
3,16,61,65,0,0,0
3,16,64,53,0,0,0
3,5,62,50,0,0,0
3,6,72,55,0,0,0
3,6,39,45,0,0,0
3,6,51,71,0,0,0
3,10,90,61,0,0,0
3,7,43,82,1,0,1
0,20,27,45,0,0,0
0,20,53,94,1,0,1
0,20,35,60,0,0,0
0,21,66,54,1,0,1
3,8,50,84,1,0,1
0,22,91,68,1,0,1
3,17,84,60,1,0,2
3,17,96,74,0,0,0
3,9,53,52,0,0,0
3,9,87,69,0,0,0
3,9,52,58,1,0,2
3,9,60,94,1,0,2
0,6,43,87,0,0,0
3,17,45,64,0,0,0
3,9,75,56,0,0,0
3,9,62,93,0,0,0
3,9,48,75,0,0,0
3,9,91,76,0,0,0
3,9,41,49,0,0,0
3,17,47,52,0,0,0
3,17,24,55,0,0,0
3,17,30,53,0,0,0
3,9,56,48,0,0,0
3,9,49,53,0,0,0
3,9,53,76,0,0,0
3,18,41,49,0,0,0
3,18,74,56,0,0,0
3,18,50,79,0,0,0
2,10,43,64,0,0,0
0,8,50,92,0,0,0
3,18,82,67,0,0,0
3,18,82,69,1,0,2
2,11,53,78,0,0,0
2,11,31,50,0,0,0
0,8,34,53,0,0,0
3,18,37,62,0,0,0
3,18,63,70,0,0,0
3,18,87,69,0,0,0
2,12,61,47,0,0,0
2,12,34,52,0,0,0
3,18,46,50,1,0,1
3,18,32,61,1,0,1
2,12,52,46,0,0,0
2,12,60,45,0,0,0
2,12,81,73,0,0,0
2,12,49,91,1,0,1
2,13,91,71,0,0,0
3,18,45,65,0,0,0
6,0,60,53,0,0,0
2,15,53,71,0,0,0
6,12,41,66,0,0,0
6,12,44,67,0,0,0
6,12,63,71,0,0,0
2,16,77,75,0,0,0
6,13,81,59,0,0,0
6,13,56,95,0,0,0
2,16,54,61,0,0,0
6,14,83,71,0,0,0
6,14,43,65,0,0,0
2,17,24,57,0,0,0
2,19,64,80,1,0,1
4,10,30,27,0,0,0
2,11,41,86,0,0,0
2,11,78,69,0,0,0
2,7,47,48,0,0,0
2,7,45,55,0,0,0
2,7,79,65,0,0,0
2,7,83,75,0,0,0
2,11,75,54,1,0,1
2,8,73,55,0,0,0
6,20,66,58,1,0,1
6,20,88,76,0,0,0
3,19,74,58,0,0,0
2,9,70,54,0,0,0
6,21,18,24,0,0,0
6,21,64,46,0,0,0
6,22,35,48,0,0,0
6,22,78,59,0,0,0
6,22,36,52,0,0,0
6,22,48,62,0,0,0
2,13,60,97,0,0,0
2,13,45,49,1,0,1
1,10,62,46,0,0,0
1,10,59,73,0,0,0
1,10,87,74,1,0,1
1,10,37,46,1,0,1
1,10,75,66,0,0,0
6,2,64,46,0,0,0
6,2,41,65,1,0,1
1,12,21,29,1,0,1
6,8,57,61,1,0,2
1,12,50,79,0,0,0
5,0,47,50,1,0,1
1,13,43,55,1,0,2
5,11,35,55,1,0,1
5,11,47,51,1,0,1
5,11,57,59,0,0,0
1,15,56,88,0,0,0
2,21,55,80,0,0,0
2,21,84,58,1,0,1
2,21,73,57,0,0,0
1,16,49,50,1,0,1
1,16,88,59,0,0,0
1,16,67,61,0,0,0
2,21,84,62,0,0,0
2,21,51,55,0,0,0
2,21,27,62,0,0,0
1,17,64,56,0,0,0
1,17,67,52,0,0,0
5,16,55,65,0,0,0
5,16,80,59,1,0,1
2,3,39,44,0,0,0
2,4,46,77,0,0,0
1,17,72,56,1,0,1
2,8,68,56,0,0,0
1,19,33,50,0,0,0
1,19,83,61,0,0,0
1,19,44,72,1,0,1
1,19,46,69,0,0,0
5,18,94,70,0,0,0
1,20,79,55,0,0,0
5,18,52,90,1,0,1
5,18,42,90,0,0,0
1,22,44,94,0,0,0
5,19,64,46,0,0,0
5,20,63,81,1,0,1
1,8,69,73,0,0,0
5,23,85,62,0,0,0
1,14,71,50,0,0,0
1,14,79,55,0,0,0
0,0,27,53,1,0,1
0,0,52,79,1,0,1
0,0,34,44,0,0,0
0,0,55,54,0,0,0
0,11,28,91,0,0,0
0,11,64,53,0,0,0
5,9,49,61,0,0,0
5,9,62,50,0,0,0
5,9,66,53,0,0,0
5,9,45,56,1,0,2
0,12,46,50,0,0,0
0,12,51,83,0,0,0
5,9,58,97,1,0,2
4,0,84,58,0,0,0
0,13,48,55,0,0,0
0,13,57,79,0,0,0
0,13,44,85,0,0,0
4,10,58,75,0,0,0
4,10,60,61,0,0,0
4,10,43,49,0,0,0
4,10,51,47,0,0,0
0,16,51,77,0,0,0
4,12,74,60,0,0,0
1,18,43,55,0,0,0
1,18,82,69,1,0,1
1,18,33,56,0,0,0
0,16,62,76,0,0,0
0,16,39,46,1,0,1
0,16,45,64,0,0,0
1,18,23,28,0,0,0
1,19,84,60,0,0,0
1,19,32,48,0,0,0
0,17,46,62,0,0,0
0,17,58,68,1,0,2
0,17,56,64,0,0,0
0,17,55,89,0,0,0
0,17,53,55,1,0,1
0,17,28,58,0,0,0
0,17,29,43,0,0,0
4,13,59,68,0,0,0
4,13,64,52,0,0,0
4,13,63,48,0,0,0
0,19,83,63,1,0,1
4,14,53,62,0,0,0
1,20,32,55,1,0,1
1,20,55,68,0,0,0
0,20,38,59,0,0,0
0,20,28,50,0,0,0
4,14,66,83,1,0,2
4,15,86,62,0,0,0
4,15,29,45,0,0,0
1,21,34,51,0,0,0
0,22,51,66,0,0,0
0,22,25,62,0,0,0
0,22,45,54,0,0,0
4,15,49,51,0,0,0
4,15,40,44,0,0,0
4,15,70,54,0,0,0
4,15,51,66,0,0,0
4,15,76,58,0,0,0
0,2,42,65,0,0,0
4,16,62,45,0,0,0
1,22,51,90,0,0,0
1,22,65,49,0,0,0
0,4,54,52,0,0,0
0,5,80,55,0,0,0
0,5,47,61,0,0,0
0,8,63,50,1,0,1
0,8,54,90,1,0,1
0,8,27,56,0,0,0
0,8,41,63,0,0,0
4,17,61,46,0,0,0
4,17,18,16,0,0,0
4,17,72,56,1,0,1
1,5,55,46,1,0,1
1,6,47,48,0,0,0
6,0,48,58,0,0,0
6,0,62,67,0,0,0
6,0,24,30,0,0,0
6,10,47,47,0,0,0
6,10,78,62,0,0,0
6,11,79,75,1,0,7
4,17,30,19,0,0,0
4,17,33,51,0,0,0
4,17,43,56,0,0,0
4,17,44,69,0,0,0
4,17,55,47,0,0,0
4,17,44,61,1,0,1
1,8,61,48,0,0,0
6,12,24,58,0,0,0
4,18,24,60,0,0,0
4,18,34,60,1,0,3
4,18,54,44,0,0,0
0,0,60,62,0,0,0
6,14,15,14,1,0,1
6,14,91,69,0,0,0
4,19,18,10,0,0,0
4,19,45,81,0,0,0
0,0,14,6,0,0,0
0,0,48,46,0,0,0
0,0,47,76,0,0,0
6,15,34,56,1,0,1
6,15,48,55,1,0,1
6,15,24,58,0,0,0
6,16,63,74,0,0,0
4,20,80,61,1,0,1
0,10,35,45,0,0,0
0,10,65,49,0,0,0
6,17,57,61,1,0,1
6,17,26,88,0,0,0
6,17,79,78,1,0,2
6,17,46,63,1,0,4
6,17,51,56,0,0,0
0,10,8,1,0,0,0
6,17,30,31,1,0,1
6,17,67,53,0,0,0
6,17,52,75,0,0,0
0,12,77,71,0,0,0
0,12,77,66,0,0,0
6,1,34,48,0,0,0
6,1,67,62,0,0,0
4,6,77,78,1,0,2
4,6,39,65,0,0,0
4,6,67,54,0,0,0
4,6,83,64,0,0,0
0,12,62,76,0,0,0
0,12,47,84,0,0,0
0,12,44,54,0,0,0
0,12,49,82,0,0,0
6,21,90,74,0,0,0
6,21,23,52,0,0,0
2,15,46,72,0,0,0
6,3,44,82,1,0,1
6,3,60,45,0,0,0
4,9,24,54,0,0,0
4,9,59,49,0,0,0
4,9,65,49,0,0,0
3,10,43,59,1,0,1
3,10,63,48,1,0,1
6,9,48,60,1,0,1
6,9,35,55,0,0,0
3,11,63,85,0,0,0
3,11,56,83,0,0,0
3,11,20,21,0,0,0
0,16,50,48,0,0,0
0,17,41,66,1,0,4
5,0,54,48,0,0,0
5,0,43,60,1,0,1
3,11,35,52,0,0,0
3,11,35,31,0,0,0
3,11,59,83,1,0,1
3,11,27,56,0,0,0
3,11,76,62,1,0,2
2,19,83,76,1,0,1
0,17,52,44,0,0,0
0,17,65,53,0,0,0
5,11,27,46,0,0,0
3,12,41,65,0,0,0
5,13,50,77,0,0,0
5,13,78,75,1,0,1
5,14,75,51,0,0,0
3,14,59,58,0,0,0
3,14,30,23,0,0,0
3,14,60,62,1,0,1
3,14,51,56,0,0,0
5,14,40,53,0,0,0
3,15,33,53,0,0,0
0,20,59,69,1,0,1
5,15,43,49,0,0,0
5,15,88,60,0,0,0
3,15,56,53,0,0,0
3,15,40,62,1,0,3
3,15,42,55,0,0,0
3,15,24,29,0,0,0
3,16,76,56,0,0,0
5,18,83,63,0,0,0
5,18,52,56,1,0,1
3,17,43,55,0,0,0
3,17,72,51,0,0,0
3,17,69,54,1,0,1
5,19,53,54,0,0,0
3,17,59,79,0,0,0
5,20,42,49,0,0,0
5,20,59,68,0,0,0
5,20,75,60,0,0,0
3,18,42,80,0,0,0
3,18,71,50,1,0,1
3,18,64,81,0,0,0
0,9,59,79,0,0,0
3,19,45,73,0,0,0
6,0,37,62,1,0,2
6,0,47,91,0,0,0
6,0,59,73,0,0,0
5,2,62,48,0,0,0
5,2,63,53,0,0,0
5,2,62,65,1,0,1
5,2,57,48,0,0,0
6,11,80,76,0,0,0
6,11,89,72,0,0,0
5,8,56,54,0,0,0
5,8,85,66,0,0,0
5,8,58,49,0,0,0
5,8,56,57,0,0,0
5,9,47,55,1,0,1
5,9,62,68,0,0,0
3,23,82,77,0,0,0
3,23,63,51,0,0,0
4,10,52,45,0,0,0
3,7,80,66,0,0,0
4,11,51,44,0,0,0
4,11,41,65,0,0,0
4,11,62,77,0,0,0
3,8,48,80,1,0,1
3,8,38,64,0,0,0
3,8,67,49,0,0,0
3,8,84,57,0,0,0
4,12,67,53,0,0,0
4,12,44,74,0,0,0
4,12,54,48,0,0,0
6,14,56,88,0,0,0
6,14,69,49,1,0,1
4,13,36,44,1,0,1
4,13,29,53,0,0,0
4,13,63,49,0,0,0
4,13,34,41,1,0,1
2,0,40,64,0,0,0
2,0,35,58,1,0,1
4,14,80,66,0,0,0
2,11,58,45,0,0,0
2,12,23,51,0,0,0
4,15,23,23,0,0,0
2,13,45,76,1,0,3
2,13,75,60,0,0,0
4,16,86,67,0,0,0
4,16,62,49,0,0,0
2,14,35,46,0,0,0
2,14,61,45,0,0,0
0,18,63,48,0,0,0
4,16,66,76,1,0,1
4,16,45,62,1,0,1
4,16,46,51,0,0,0
2,14,51,68,1,0,1
2,14,62,47,0,0,0
2,14,61,48,0,0,0
2,15,29,60,0,0,0
4,17,42,88,0,0,0
2,16,32,55,0,0,0
6,23,80,61,0,0,0
4,18,63,91,0,0,0
4,18,47,58,0,0,0
4,18,69,55,0,0,0
4,18,52,76,0,0,0
4,18,24,29,0,0,0
4,18,81,62,0,0,0
2,17,55,47,0,0,0
4,1,55,56,1,0,1
4,1,62,51,0,0,0
2,18,8,3,0,0,0
2,18,58,54,1,0,1
2,18,46,55,0,0,0
2,18,33,47,0,0,0
4,20,69,51,0,0,0
4,20,63,83,1,0,1
2,19,43,48,0,0,0
2,19,37,43,1,0,4
4,22,63,76,0,0,0
2,20,66,58,1,0,1
5,11,63,52,1,0,1
5,11,57,80,0,0,0
4,22,56,44,0,0,0
4,22,59,64,0,0,0
4,22,74,55,0,0,0
1,16,78,62,0,0,0
5,11,49,58,1,0,1
5,11,45,56,0,0,0
5,11,19,13,0,0,0
4,23,51,79,0,0,0
4,23,44,82,0,0,0
4,23,48,48,1,0,2
5,13,42,62,0,0,0
5,1,78,69,0,0,0
4,7,65,78,0,0,0
2,7,55,56,1,0,2
2,7,51,78,0,0,0
5,14,39,60,1,0,1
5,14,60,49,1,0,1
4,8,53,55,0,0,0
4,8,65,59,0,0,0
5,14,54,46,0,0,0
5,14,59,73,0,0,0
4,9,40,92,0,0,0
4,9,61,49,0,0,0
4,9,46,55,0,0,0
5,14,45,64,1,0,3
5,14,92,77,0,0,0
3,10,44,87,0,0,0
3,10,47,52,0,0,0
2,9,27,52,0,0,0
2,9,53,46,0,0,0
2,9,42,78,0,0,0
3,10,36,44,0,0,0
3,10,46,62,0,0,0
1,10,59,49,0,0,0
1,10,67,53,0,0,0
5,16,38,46,0,0,0
5,16,47,78,0,0,0
3,11,54,77,0,0,0
3,11,52,47,1,0,2
3,11,54,46,0,0,0
3,11,63,46,0,0,0
3,11,63,94,0,0,0
5,16,49,88,1,0,1
5,16,45,85,0,0,0
3,12,69,80,0,0,0
3,12,36,32,1,0,1
3,12,39,62,0,0,0
3,12,55,50,0,0,0
5,16,36,61,0,0,0
5,16,20,25,0,0,0
3,12,57,70,0,0,0
3,12,61,89,0,0,0
3,12,59,73,0,0,0
3,12,54,48,0,0,0
3,13,63,49,0,0,0
1,13,62,52,0,0,0
3,14,55,94,0,0,0
1,14,60,47,0,0,0
3,15,64,46,0,0,0
3,15,44,81,0,0,0
1,17,63,76,0,0,0
1,17,7,4,0,0,0
3,16,55,50,1,0,1
3,16,23,51,0,0,0
1,18,77,59,0,0,0
1,18,57,48,0,0,0
5,22,47,88,1,0,1
5,22,77,78,0,0,0
3,17,64,61,0,0,0
3,17,65,67,0,0,0
3,17,38,50,0,0,0
5,22,47,93,0,0,0
3,17,92,70,0,0,0
1,21,54,43,0,0,0
1,21,66,54,0,0,0
1,23,75,59,0,0,0
1,6,86,72,0,0,0
3,20,62,72,0,0,0
1,8,56,95,1,0,2
6,13,79,57,0,0,0
4,0,65,49,0,0,0
4,10,75,72,0,0,0
4,10,46,53,0,0,0
3,22,54,74,0,0,0
3,22,84,62,0,0,0
3,22,34,55,0,0,0
3,22,41,87,1,0,1
0,0,45,57,0,0,0
0,10,46,56,0,0,0
3,6,51,79,0,0,0
0,11,58,97,1,0,1
0,11,59,55,0,0,0
0,11,67,50,0,0,0
4,13,48,61,0,0,0
4,13,79,56,0,0,0
3,8,55,45,0,0,0
3,8,40,54,0,0,0
3,8,75,56,0,0,0
4,13,37,60,0,0,0
4,13,63,93,0,0,0
3,8,53,55,0,0,0
3,8,55,81,0,0,0
3,9,94,71,0,0,0
3,9,38,32,0,0,0
4,13,40,61,0,0,0
4,13,65,80,0,0,0
3,9,63,51,0,0,0
3,9,63,53,0,0,0
0,13,64,58,0,0,0
0,13,57,48,1,0,1
0,13,63,81,0,0,0
0,13,88,67,0,0,0
6,18,79,66,1,0,1
3,9,65,53,0,0,0
0,14,57,67,1,0,1
0,14,66,52,0,0,0
6,9,44,83,0,0,0
2,10,63,46,0,0,0
2,10,50,48,0,0,0
2,10,35,60,1,1,0
0,15,66,59,1,0,5
0,15,35,51,0,0,0
0,15,51,53,0,0,0
0,15,53,94,0,0,0
2,11,67,62,0,0,0
2,11,51,87,1,0,1
0,16,44,64,0,0,0
0,16,76,61,0,0,0
0,16,22,52,0,0,0
4,17,60,67,0,0,0
4,17,50,89,0,0,0
2,12,43,84,0,0,0
2,12,75,56,1,0,1
2,12,54,48,0,0,0
2,12,45,52,0,0,0
4,17,42,87,0,0,0
2,13,81,66,0,0,0
2,13,78,66,0,0,0
2,13,60,44,0,0,0
2,14,57,45,0,0,0
2,14,39,57,0,0,0
2,14,54,45,0,0,0
0,18,60,44,0,0,0
0,18,63,61,0,0,0
4,1,80,60,0,0,0
4,1,56,50,0,0,0
2,15,24,53,0,0,0
2,15,62,48,0,0,0
0,18,49,76,0,0,0
0,18,45,64,0,0,0
0,18,43,87,0,0,0
0,18,79,73,0,0,0
2,16,67,53,0,0,0
2,16,49,77,0,0,0
0,19,49,77,0,0,0
0,19,64,88,0,0,0
0,19,46,90,1,0,1
0,1,57,48,0,0,0
2,17,40,60,0,0,0
2,17,49,60,0,0,0
0,22,46,87,0,0,0
0,22,59,56,1,0,1
0,8,43,59,1,0,1
2,20,47,52,1,0,1
2,21,65,77,0,0,0
0,9,50,89,0,0,0
0,9,30,24,0,0,0
0,9,38,51,1,0,1
0,9,41,92,0,0,0
3,11,45,59,0,0,0
3,11,54,46,0,0,0
3,11,62,47,0,0,0
2,22,41,75,0,0,0
2,22,83,56,0,0,0
2,22,36,42,0,0,0
2,23,47,73,1,0,1
2,2,59,73,0,0,0
6,10,71,52,0,0,0
6,10,69,81,0,0,0
6,10,75,57,1,0,2
3,12,81,56,1,0,1
6,11,42,56,1,0,3
6,11,44,77,0,0,0
2,8,37,51,1,0,1
2,8,47,51,0,0,0
6,12,52,46,1,0,1
6,12,65,51,0,0,0
2,9,80,62,0,0,0
2,9,27,31,0,0,0
6,14,23,46,1,0,8
6,14,60,50,0,0,0
6,14,8,4,0,0,0
6,14,62,46,0,0,0
6,15,54,89,0,0,0
6,16,81,69,0,0,0
3,15,56,47,0,0,0
3,15,21,26,0,0,0
1,11,64,65,1,0,1
1,11,69,50,0,0,0
2,12,58,74,0,0,0
6,17,43,85,0,0,0
6,17,22,27,0,0,0
6,17,63,47,0,0,0
6,17,75,59,0,0,0
1,12,64,54,0,0,0
6,18,47,56,0,0,0
3,16,45,81,0,0,0
3,16,47,55,0,0,0
1,13,41,67,0,0,0
1,13,76,57,0,0,0
1,13,31,53,0,0,0
1,13,44,50,0,0,0
1,13,79,66,0,0,0
1,13,84,56,0,0,0
1,13,41,47,0,0,0
6,23,56,58,0,0,0
6,2,46,52,0,0,0
6,2,55,48,0,0,0
3,17,62,46,0,0,0
3,17,58,48,0,0,0
1,14,43,47,0,0,0
1,14,56,46,0,0,0
3,17,61,50,0,0,0
3,17,58,68,0,0,0
3,17,54,79,1,0,1
6,3,52,82,0,0,0
1,15,51,54,0,0,0
6,4,64,47,0,0,0
1,16,45,77,0,0,0
5,0,75,53,0,0,0
5,0,83,75,0,0,0
5,0,48,48,0,0,0
5,0,15,20,0,0,0
5,0,55,47,1,0,1
1,16,62,95,0,0,0
1,16,45,63,1,0,1
5,10,65,48,0,0,0
5,10,56,65,0,0,0
1,17,31,48,1,0,2
1,17,61,47,0,0,0
5,11,78,61,1,0,1
5,11,47,61,0,0,0
1,18,63,70,1,0,1
1,19,89,63,0,0,0
1,19,36,45,0,0,0
5,13,38,60,1,0,1
5,14,82,74,0,0,0
5,14,55,54,0,0,0
5,14,55,49,0,0,0
5,14,64,62,0,0,0
3,20,22,27,0,0,0
3,20,35,47,0,0,0
1,20,34,44,1,0,1
1,20,81,70,1,0,1
1,20,34,41,0,0,0
5,14,67,48,1,0,1
5,14,90,69,0,0,0
5,14,64,60,0,0,0
3,21,64,69,0,0,0
3,21,79,66,1,0,1
3,21,61,69,0,0,0
1,21,76,68,0,0,0
1,22,60,44,0,0,0
1,22,30,31,1,0,1
5,15,78,54,0,0,0
5,15,63,70,0,0,0
1,5,59,57,0,0,0
5,16,42,92,0,0,0
5,16,81,69,0,0,0
5,18,72,51,0,0,0
1,8,55,89,0,0,0
5,19,45,83,0,0,0
3,8,89,71,0,0,0
3,8,64,47,0,0,0
1,8,59,51,0,0,0
1,8,52,56,0,0,0
3,8,35,92,0,0,0
5,20,64,76,0,0,0
1,9,43,81,0,0,0
1,9,32,41,0,0,0
5,21,53,94,0,0,0
5,22,82,72,1,0,1
2,10,63,52,0,0,0
2,10,68,54,0,0,0
5,3,44,59,0,0,0
0,11,35,67,0,0,0
5,8,80,64,0,0,0
